BOOKING_ID,LISTING_ID,BOOKING_DATE,NIGHTS_BOOKED,BOOKING_AMOUNT,CLEANING_FEE,SERVICE_FEE,CANCELLATION_FEE,BOOKING_STATUS,STAY_START_DATE,CREATED_AT,UPDATED_AT
5036a777-88c9-4efc-b17e-4387dbcef329,84,2023-04-29,8,1795.2,38,215.42,179.52,cancelled,2023-07-03,2023-04-28 15:00:00,2023-04-28 15:00:00
8e4d961d-198a-42b4-ab46-8db628cb8e46,1485,2023-04-29,2,492.8,72,59.14,49.28,cancelled,2023-07-07,2023-04-28 23:00:00,2023-04-28 23:00:00
5861392b-8c9f-4fb4-ab1b-691dffdd582c,1852,2023-04-29,3,540.0,85,64.8,0.0,confirmed,2023-08-14,2023-04-28 22:00:00,2023-04-28 22:00:00
460f3041-9435-4bfb-8905-cc74d546e8bf,957,2023-04-29,4,1400.0,69,168.0,0.0,confirmed,2023-05-23,2023-04-28 16:00:00,2023-04-29 16:00:00
c139f071-57d9-4c0e-867b-438776c3d6c3,1714,2023-04-29,10,1408.0,30,168.96,0.0,confirmed,2023-07-25,2023-04-28 14:00:00,2023-04-28 14:00:00
20fa10f5-c72e-4eda-85f4-22d04d2ea795,444,2023-04-29,4,862.4,85,103.49,86.24,cancelled,2023-06-28,2023-04-28 12:00:00,2023-04-28 12:00:00
e6a259ed-7189-4ad5-b44e-726c58f2f039,1044,2023-04-29,10,1452.0,55,174.24,0.0,confirmed,2023-08-23,2023-04-28 18:00:00,2023-04-28 18:00:00
542d2b1e-3bee-4d8a-8582-e71ae4a168a2,1613,2023-04-29,6,1557.6,35,186.91,0.0,confirmed,2023-05-15,2023-04-28 23:00:00,2023-05-01 23:00:00
53319aaf-636c-4203-87e3-e02300a0d784,625,2023-04-29,5,1150.0,51,138.0,0.0,confirmed,2023-09-25,2023-04-28 22:00:00,2023-04-28 22:00:00
7694510f-0ae0-4267-8621-13109e80d27c,391,2023-04-30,3,514.5,30,61.74,0.0,confirmed,2023-06-15,2023-04-29 17:00:00,2023-04-30 17:00:00
ddddcbb4-1b73-4cf5-b9e3-47d5f0a7d35c,1588,2023-04-30,7,1851.5,61,222.18,0.0,confirmed,2023-05-15,2023-04-29 23:00:00,2023-04-29 23:00:00
a6cd89fe-3f1c-47b4-b2ab-1a688a15d2c9,1059,2023-04-30,2,969.0,53,116.28,0.0,confirmed,2023-08-05,2023-04-29 14:00:00,2023-05-03 14:00:00
c5c6ea33-2d3e-497c-a0f1-469192d81b10,27,2023-04-30,2,297.0,47,35.64,0.0,confirmed,2023-07-17,2023-04-29 18:00:00,2023-04-29 18:00:00
e71a7148-3ca7-4a0d-b55a-6ae91ede0943,1562,2023-04-30,2,1767.0,93,212.04,0.0,confirmed,2023-05-08,2023-04-29 21:00:00,2023-04-29 21:00:00
3d12f823-a921-4e3f-bbcc-8296b4f7e89b,1931,2023-04-30,8,2033.6,86,244.03,0.0,confirmed,2023-05-08,2023-04-29 13:00:00,2023-04-29 13:00:00
84f29173-a0a5-47e6-a408-cbf14442ec3d,1587,2023-04-30,6,1776.0,87,213.12,177.6,cancelled,2023-09-24,2023-04-29 16:00:00,2023-04-29 16:00:00
5f052896-8355-445a-95a7-dfb0ca8e76de,183,2023-04-30,8,650.0,74,78.0,0.0,confirmed,2023-06-20,2023-04-29 17:00:00,2023-04-29 17:00:00
b1a0d452-c096-4f32-8d43-c2e33afee7de,698,2023-04-30,3,1050.0,52,126.0,0.0,confirmed,2023-09-10,2023-04-29 15:00:00,2023-04-29 15:00:00
3fb45719-f564-42d6-a465-ce375a8d3272,932,2023-05-01,2,430.5,63,51.66,0.0,confirmed,2023-08-15,2023-04-30 23:00:00,2023-04-30 23:00:00
398dd6c1-eec5-4a8c-8d34-490ac1cc985b,1251,2023-05-01,8,4182.0,43,501.84,0.0,confirmed,2023-06-02,2023-04-30 17:00:00,2023-04-30 17:00:00
a5bf73c8-a273-41b1-ba3a-86fff6ce3d66,212,2023-05-01,8,1764.0,87,211.68,176.4,cancelled,2023-05-29,2023-04-30 19:00:00,2023-04-30 19:00:00
86b85ff6-8453-4197-8988-a22b0f80da30,1340,2023-05-01,2,621.0,51,74.52,0.0,confirmed,2023-06-24,2023-04-30 16:00:00,2023-04-30 16:00:00
31641925-6219-4acc-aa0f-98762c021c4e,476,2023-05-01,7,2040.5,34,244.86,0.0,confirmed,2023-09-04,2023-04-30 20:00:00,2023-04-30 20:00:00
c885974e-793f-412f-88e9-b15debc063bc,1681,2023-05-01,1,294.0,94,35.28,0.0,confirmed,2023-06-06,2023-04-30 16:00:00,2023-04-30 16:00:00
f70c04de-d8c5-4ded-b19d-ca0f886d9693,247,2023-05-01,10,2296.0,38,275.52,229.6,cancelled,2023-08-18,2023-04-30 18:00:00,2023-04-30 18:00:00
aa295005-8d0c-4e12-b7d8-93322657eddf,1008,2023-05-01,3,731.25,69,87.75,0.0,confirmed,2023-06-25,2023-04-30 23:00:00,2023-04-30 23:00:00
13b3b095-3416-4e13-ad61-e3e777f686bc,193,2023-05-01,1,176.3,88,21.16,17.63,cancelled,2023-09-22,2023-04-30 15:00:00,2023-04-30 15:00:00
ec08263f-d0ad-4549-b88b-deaeaec488b1,733,2023-05-01,2,519.2,41,62.3,0.0,confirmed,2023-09-19,2023-04-30 23:00:00,2023-04-30 23:00:00
ae2af784-2982-4446-8150-f8443483fe00,55,2023-05-01,1,131.25,43,15.75,0.0,confirmed,2023-09-07,2023-04-30 21:00:00,2023-04-30 21:00:00
91d8e986-e184-495a-8bc5-360bd0f4b279,575,2023-05-02,10,2484.0,93,298.08,0.0,confirmed,2023-07-28,2023-05-01 21:00:00,2023-05-01 21:00:00
740afb3a-ae57-4f4c-96c3-4df228a25455,1699,2023-05-02,5,1251.25,99,150.15,125.12,cancelled,2023-09-19,2023-05-01 12:00:00,2023-05-01 12:00:00
644896aa-25eb-427b-ba41-6c8618fc25d7,1850,2023-05-02,3,2194.5,100,263.34,0.0,confirmed,2023-05-05,2023-05-01 16:00:00,2023-05-01 16:00:00
02a2bf82-5eb6-418c-b888-60e34ba6c305,663,2023-05-02,10,3332.5,89,399.9,0.0,confirmed,2023-06-09,2023-05-01 13:00:00,2023-05-01 13:00:00
8d8aa702-2254-424a-8c6f-670fe738cea3,945,2023-05-02,5,1898.75,40,227.85,0.0,confirmed,2023-05-11,2023-05-01 18:00:00,2023-05-01 18:00:00
4f1dd718-7ba8-4053-933b-a254a7740ffd,949,2023-05-02,5,738.0,77,88.56,0.0,confirmed,2023-08-26,2023-05-01 21:00:00,2023-05-01 21:00:00
9aea7377-7217-46ab-b1f4-cd29a8a75444,29,2023-05-02,2,1091.5,43,130.98,0.0,confirmed,2023-05-07,2023-05-01 15:00:00,2023-05-05 15:00:00
fac74e3e-7fab-4d55-92cc-e1c837a79d2c,1449,2023-05-02,5,1518.0,83,182.16,0.0,confirmed,2023-07-27,2023-05-01 15:00:00,2023-05-01 15:00:00
334ce8c9-7ea1-4ac9-8c11-94db30f0f4d4,254,2023-05-02,1,428.75,69,51.45,0.0,confirmed,2023-09-11,2023-05-01 13:00:00,2023-05-01 13:00:00
3634eb3a-ff7c-4a7c-bb38-c17703bf5188,1843,2023-05-02,2,677.6,51,81.31,0.0,confirmed,2023-05-25,2023-05-01 12:00:00,2023-05-01 12:00:00
7aa52b14-df9b-4c3d-9c1f-88b515f28bd5,1143,2023-05-02,3,477.75,55,57.33,0.0,confirmed,2023-08-01,2023-05-01 15:00:00,2023-05-01 15:00:00
719a266f-44b4-475e-8498-7222c6a91258,1908,2023-05-03,9,3341.25,46,400.95,334.12,cancelled,2023-07-13,2023-05-02 23:00:00,2023-05-02 23:00:00
83ce00b2-82ff-4f5d-86ad-6d0cee595c70,629,2023-05-03,2,989.0,70,118.68,98.9,cancelled,2023-05-31,2023-05-02 12:00:00,2023-05-02 12:00:00
c7ae3599-cbd1-450b-8219-1a6a7c3f0c35,492,2023-05-03,1,402.5,58,48.3,40.25,cancelled,2023-08-28,2023-05-02 18:00:00,2023-05-02 18:00:00
ca38f9d2-c30c-420d-afbd-96535a506887,939,2023-05-03,8,1196.0,92,143.52,119.6,cancelled,2023-08-03,2023-05-02 16:00:00,2023-05-02 16:00:00
ea517b5a-48d6-43e2-af56-d363a2db2dda,1639,2023-05-03,10,1935.0,50,232.2,0.0,confirmed,2023-07-03,2023-05-02 19:00:00,2023-05-02 19:00:00
252dec6e-6a42-47ce-a7fc-a51c7fb52f27,1124,2023-05-03,7,2798.25,82,335.79,279.82,cancelled,2023-07-27,2023-05-02 21:00:00,2023-05-02 21:00:00
91826de1-9020-439a-a034-a75476a42d1b,222,2023-05-03,5,512.5,75,61.5,0.0,confirmed,2023-08-15,2023-05-02 14:00:00,2023-05-02 14:00:00
dc480255-0ef1-4f44-9fc3-399c0ef6c0ee,1766,2023-05-03,3,541.2,56,64.94,54.12,cancelled,2023-06-30,2023-05-02 23:00:00,2023-05-02 23:00:00
74022fc4-8934-4c67-b486-65116ee112b8,709,2023-05-03,1,243.75,85,29.25,24.38,cancelled,2023-05-07,2023-05-02 17:00:00,2023-05-02 17:00:00
a898ad33-2af8-49c7-8274-021c6b1bfbf4,731,2023-05-04,1,490.0,42,58.8,0.0,confirmed,2023-07-14,2023-05-03 20:00:00,2023-05-03 20:00:00
3fe3d8f4-044d-40e0-9775-73e889b62205,407,2023-05-04,3,1738.5,75,208.62,0.0,confirmed,2023-05-26,2023-05-03 12:00:00,2023-05-03 12:00:00
58138c13-911a-405d-a6a1-bb4193dd7009,549,2023-05-04,5,3177.5,93,381.3,0.0,confirmed,2023-09-25,2023-05-03 19:00:00,2023-05-03 19:00:00
0bf96c55-f052-4ce2-9fd5-7c79107a8523,444,2023-05-04,7,1509.2,92,181.1,150.92,cancelled,2023-08-15,2023-05-03 15:00:00,2023-05-03 15:00:00
2c74e4c3-1a36-4173-bfa1-99a42029683b,1425,2023-05-04,3,1069.5,62,128.34,0.0,confirmed,2023-08-06,2023-05-03 20:00:00,2023-05-03 20:00:00
2c0407e7-bd36-4f56-9b5a-fa8b779d5d19,1231,2023-05-05,8,1607.2,76,192.86,160.72,cancelled,2023-05-23,2023-05-04 17:00:00,2023-05-04 17:00:00
2dac9a7d-1102-42eb-91d9-3703b44fd3d0,1999,2023-05-05,9,4104.0,69,492.48,0.0,confirmed,2023-09-19,2023-05-04 22:00:00,2023-05-04 22:00:00
ee8b9248-f2d7-41fc-8db0-99bd5644ef2d,1771,2023-05-05,8,3526.0,71,423.12,0.0,confirmed,2023-06-23,2023-05-04 18:00:00,2023-05-04 18:00:00
7e780747-2abb-4416-b9fd-979f3618f67d,27,2023-05-05,4,594.0,68,71.28,0.0,confirmed,2023-07-19,2023-05-04 13:00:00,2023-05-04 13:00:00
7997316d-8dae-4f5c-b3be-265fe8dd0772,1989,2023-05-05,5,2318.75,66,278.25,0.0,confirmed,2023-05-31,2023-05-04 21:00:00,2023-05-04 21:00:00
39e09de9-6301-4d20-ace7-636f5471567a,1475,2023-05-05,6,3934.5,64,472.14,393.45,cancelled,2023-09-26,2023-05-04 15:00:00,2023-05-04 15:00:00
acf4dac9-12c9-4a54-aa2c-341852bac706,405,2023-05-05,6,1056.0,42,126.72,0.0,confirmed,2023-07-08,2023-05-04 15:00:00,2023-05-04 15:00:00
239554cc-1376-4327-b3c2-816834decb1a,1500,2023-05-05,7,1764.0,63,211.68,0.0,confirmed,2023-07-14,2023-05-04 14:00:00,2023-05-04 14:00:00
1c163d8c-4250-4200-b6e9-fab2ee40c9e5,578,2023-05-05,9,1296.0,31,155.52,129.6,cancelled,2023-09-13,2023-05-04 19:00:00,2023-05-04 19:00:00
e2c6b5f3-4438-43a5-b366-8724047f7fc9,1909,2023-05-06,9,1237.5,32,148.5,0.0,confirmed,2023-09-13,2023-05-05 13:00:00,2023-05-05 13:00:00
db298810-94d2-4459-a94e-1d093e5306af,544,2023-05-06,3,1069.5,64,128.34,0.0,confirmed,2023-05-24,2023-05-05 18:00:00,2023-05-05 18:00:00
05eb114f-234a-4cc0-b689-c8dc1f020db3,1027,2023-05-06,1,328.0,32,39.36,0.0,confirmed,2023-08-12,2023-05-05 22:00:00,2023-05-10 22:00:00
dc34d253-f4dd-4e4f-8066-fa2d7841cbde,560,2023-05-06,5,1518.0,67,182.16,151.8,cancelled,2023-09-18,2023-05-05 12:00:00,2023-05-05 12:00:00
a174d396-400a-44ab-996a-7795117535c4,355,2023-05-06,8,1150.0,95,138.0,0.0,confirmed,2023-05-09,2023-05-05 20:00:00,2023-05-05 20:00:00
ff1537e2-8e6b-4fd6-8f75-5d0006794555,1611,2023-05-06,6,2830.5,30,339.66,0.0,confirmed,2023-05-15,2023-05-05 22:00:00,2023-05-05 22:00:00
190ef8f1-1acd-4244-8344-d3594326d545,1559,2023-05-06,6,1525.2,51,183.02,152.52,cancelled,2023-06-09,2023-05-05 12:00:00,2023-05-05 12:00:00
27a3680e-1dc1-4b87-9c3a-be7a4567b369,1124,2023-05-06,8,3198.0,50,383.76,0.0,confirmed,2023-06-15,2023-05-05 14:00:00,2023-05-06 14:00:00
60340283-ba56-4893-a115-7d1e7fb2a60f,689,2023-05-06,8,3120.0,33,374.4,312.0,cancelled,2023-06-27,2023-05-05 17:00:00,2023-05-05 17:00:00
6cdea0c6-7ad1-4a8a-84e8-b98200e3314e,1245,2023-05-06,8,1612.8,54,193.54,0.0,confirmed,2023-06-06,2023-05-05 12:00:00,2023-05-05 12:00:00
1c06e08b-2146-431e-b63f-0a375ebb7517,805,2023-05-06,3,845.25,39,101.43,0.0,confirmed,2023-06-09,2023-05-05 15:00:00,2023-05-05 15:00:00
1803f138-3187-4d84-9632-280786b17b73,1808,2023-05-06,9,2070.0,52,248.4,0.0,confirmed,2023-07-25,2023-05-05 12:00:00,2023-05-05 12:00:00
5ca2ef1a-99e3-4b7b-968f-38478bfc7f98,993,2023-05-06,7,2726.5,33,327.18,0.0,confirmed,2023-08-10,2023-05-05 17:00:00,2023-05-05 17:00:00
8012ca40-e011-4040-957e-b3ab12ccfafc,561,2023-05-06,1,444.0,43,53.28,0.0,confirmed,2023-07-10,2023-05-05 21:00:00,2023-05-05 21:00:00
35152be4-70a1-4143-af17-8f2f076a96f0,283,2023-05-06,1,219.6,33,26.35,0.0,confirmed,2023-08-21,2023-05-05 21:00:00,2023-05-05 21:00:00
d0a5c4b2-de35-46c5-a8c2-8ab91da02384,1852,2023-05-07,10,1800.0,67,216.0,0.0,confirmed,2023-06-30,2023-05-06 13:00:00,2023-05-06 13:00:00
092a7325-47ff-42cb-b3c3-a5c6d9502be1,1196,2023-05-07,10,2312.5,93,277.5,231.25,cancelled,2023-07-29,2023-05-06 13:00:00,2023-05-06 13:00:00
b3c2f0cd-7aa4-439d-9fc8-08ffa3bfe842,550,2023-05-07,10,1437.5,91,172.5,0.0,confirmed,2023-09-15,2023-05-06 20:00:00,2023-05-06 20:00:00
f8dad37d-7c3f-47e6-b27b-86de3e7a1c51,40,2023-05-07,8,720.0,52,86.4,0.0,confirmed,2023-07-04,2023-05-06 17:00:00,2023-05-06 17:00:00
5948c0ed-8399-432b-863a-3f4a67bd0507,240,2023-05-07,1,193.5,64,23.22,0.0,confirmed,2023-09-19,2023-05-06 16:00:00,2023-05-08 16:00:00
28b6fcb0-2614-4357-9607-56bb33c62559,1328,2023-05-07,9,2008.8,92,241.06,0.0,confirmed,2023-07-31,2023-05-06 15:00:00,2023-05-07 15:00:00
ee3df1fc-ae83-43bb-92ef-141115c9ee46,1980,2023-05-07,1,156.8,88,18.82,15.68,cancelled,2023-08-03,2023-05-06 17:00:00,2023-05-06 17:00:00
f6db40b2-1c6e-4c51-9a7d-fbc3f4954ace,1293,2023-05-08,7,656.25,51,78.75,0.0,confirmed,2023-06-08,2023-05-07 18:00:00,2023-05-07 18:00:00
210309f3-c74a-4527-ad78-f01eb7b5af4a,1407,2023-05-08,3,729.0,88,87.48,72.9,cancelled,2023-06-21,2023-05-07 14:00:00,2023-05-07 14:00:00
40ca9c6c-175c-4f50-9f5f-d12551ab5268,21,2023-05-08,3,971.25,83,116.55,0.0,confirmed,2023-06-16,2023-05-07 16:00:00,2023-05-07 16:00:00
0ba80aa0-fc66-471a-a871-b5cfd58a2cd0,86,2023-05-08,1,341.0,55,40.92,0.0,confirmed,2023-07-12,2023-05-07 21:00:00,2023-05-07 21:00:00
4316735e-ea10-45ee-b03a-872e7f195c70,817,2023-05-08,2,519.2,58,62.3,0.0,confirmed,2023-05-18,2023-05-07 22:00:00,2023-05-07 22:00:00
699550a4-2523-4c91-a73b-c4720e02af8d,1788,2023-05-08,4,1122.0,73,134.64,0.0,confirmed,2023-08-01,2023-05-07 15:00:00,2023-05-07 15:00:00
2c532d8d-1e4d-4b87-ab63-0233a7fcfdd5,1430,2023-05-08,9,2772.0,32,332.64,0.0,confirmed,2023-09-12,2023-05-07 21:00:00,2023-05-07 21:00:00
71b24aa6-221f-4b45-8f7c-50d4d24f23c2,1944,2023-05-08,3,883.5,69,106.02,0.0,confirmed,2023-05-11,2023-05-07 20:00:00,2023-05-07 20:00:00
5d7176c5-6f37-404f-8f06-d30aafd706c4,338,2023-05-08,4,1025.0,72,123.0,102.5,cancelled,2023-09-23,2023-05-07 22:00:00,2023-05-07 22:00:00
0751970a-6ef7-4b97-8b53-d4d34a667296,210,2023-05-08,5,1518.0,56,182.16,0.0,confirmed,2023-07-26,2023-05-07 12:00:00,2023-05-07 12:00:00
e72c42cc-2299-4c78-a7f5-cc90ef869bdd,135,2023-05-09,4,1215.2,33,145.82,0.0,confirmed,2023-07-09,2023-05-08 13:00:00,2023-05-08 13:00:00
0d29f3e2-2a97-405c-8ea4-6692aedee656,1607,2023-05-09,9,3906.0,42,468.72,0.0,confirmed,2023-05-31,2023-05-08 22:00:00,2023-05-08 22:00:00
aa54bc37-6338-474c-ac60-86bc34693514,858,2023-05-09,10,4995.0,52,599.4,499.5,cancelled,2023-10-04,2023-05-08 14:00:00,2023-05-08 14:00:00
ab59ff07-d251-40a1-bb81-0c2467658ef5,707,2023-05-09,5,1860.0,30,223.2,0.0,confirmed,2023-08-13,2023-05-08 14:00:00,2023-05-08 14:00:00
175b401e-0958-4554-8e13-98b93e8f7311,549,2023-05-09,4,2542.0,77,305.04,0.0,confirmed,2023-08-06,2023-05-08 21:00:00,2023-05-08 21:00:00
cbf2d01c-edd7-42ec-8129-12a189d6a2a0,153,2023-05-09,1,490.25,32,58.83,0.0,confirmed,2023-08-22,2023-05-08 20:00:00,2023-05-08 20:00:00
45eb70b8-de3c-401e-895b-070e21b6611f,3,2023-05-09,6,1966.5,54,235.98,0.0,confirmed,2023-05-22,2023-05-08 22:00:00,2023-05-08 22:00:00
2d1b102a-9e90-42fe-b4bc-50943350c802,1968,2023-05-09,8,2356.0,74,282.72,0.0,confirmed,2023-06-25,2023-05-08 19:00:00,2023-05-08 19:00:00
b8c2da51-401b-44b6-8d6f-d115863c872b,1109,2023-05-10,7,1114.75,58,133.77,0.0,confirmed,2023-07-06,2023-05-09 20:00:00,2023-05-09 20:00:00
2e24e099-8beb-4ce8-bb7f-5f70c686a039,1991,2023-05-10,5,2450.0,64,294.0,245.0,cancelled,2023-09-15,2023-05-09 20:00:00,2023-05-09 20:00:00
524dc1b9-1beb-401e-a9eb-b876fabe66e8,301,2023-05-10,2,1738.5,77,208.62,0.0,confirmed,2023-08-06,2023-05-09 15:00:00,2023-05-09 15:00:00
29990a37-f1b3-4e6e-8019-2a701f0b18dd,1062,2023-05-10,5,956.25,61,114.75,0.0,confirmed,2023-09-26,2023-05-09 17:00:00,2023-05-09 17:00:00
7bdf5b0b-9400-4d93-9295-0143de89b423,1683,2023-05-10,3,813.75,85,97.65,0.0,confirmed,2023-08-17,2023-05-09 13:00:00,2023-05-09 13:00:00
8eb415cc-3a1b-4685-9ac8-0003d159cc10,1411,2023-05-10,2,1128.5,35,135.42,112.85,cancelled,2023-07-08,2023-05-09 13:00:00,2023-05-09 13:00:00
8eb73830-e317-4d43-ba7f-779ba13bb8a2,1892,2023-05-10,4,930.0,67,111.6,0.0,confirmed,2023-05-30,2023-05-09 20:00:00,2023-05-09 20:00:00
450311ce-c3c0-4b16-94b2-ccad46e6ee86,1110,2023-05-10,1,635.5,72,76.26,0.0,confirmed,2023-06-22,2023-05-09 13:00:00,2023-05-09 13:00:00
107a1972-40ab-4e14-8148-e913a6458833,1459,2023-05-10,6,3751.5,34,450.18,0.0,confirmed,2023-05-14,2023-05-09 18:00:00,2023-05-09 18:00:00
7db64cd9-8516-4b4f-976a-1356b018c23a,885,2023-05-10,8,1685.6,30,202.27,0.0,confirmed,2023-05-12,2023-05-09 12:00:00,2023-05-09 12:00:00
0727e322-6b41-46e4-bb09-5e95cba1548d,1258,2023-05-10,1,209.0,54,25.08,0.0,confirmed,2023-06-30,2023-05-09 21:00:00,2023-05-09 21:00:00
b49571df-8d69-479b-ba60-41beb4d4d18f,568,2023-05-11,6,1821.6,34,218.59,0.0,confirmed,2023-06-25,2023-05-10 12:00:00,2023-05-10 12:00:00
25c00f43-e46e-40ce-be18-aa93846ff257,203,2023-05-11,2,589.0,52,70.68,0.0,confirmed,2023-05-22,2023-05-10 21:00:00,2023-05-10 21:00:00
1bf11acb-e939-418f-8596-d28b1dc9286e,1225,2023-05-11,5,1531.25,36,183.75,153.12,cancelled,2023-08-13,2023-05-10 13:00:00,2023-05-10 13:00:00
5d9e7993-57fa-411a-9d07-8aa37d279b97,359,2023-05-11,4,972.0,92,116.64,0.0,confirmed,2023-06-16,2023-05-10 17:00:00,2023-05-11 17:00:00
4060693c-7ad3-4274-bf43-7c28d94b79ec,707,2023-05-11,10,3720.0,73,446.4,0.0,confirmed,2023-06-29,2023-05-10 17:00:00,2023-05-10 17:00:00
4e7051e3-c6f9-4715-adc9-9d3cbcf2a697,289,2023-05-11,3,572.4,58,68.69,0.0,confirmed,2023-09-07,2023-05-10 22:00:00,2023-05-10 22:00:00
9523f92c-1aa0-466b-bcf1-6947cff4a3d0,181,2023-05-11,7,1008.0,98,120.96,0.0,confirmed,2023-08-04,2023-05-10 21:00:00,2023-05-13 21:00:00
dfa1638a-73ac-4ded-8302-ae32188e19e1,1709,2023-05-11,3,845.25,44,101.43,0.0,confirmed,2023-08-10,2023-05-10 18:00:00,2023-05-10 18:00:00
abab6aac-f746-4806-b1bb-25bb004f42da,1933,2023-05-11,4,1215.2,62,145.82,0.0,confirmed,2023-09-16,2023-05-10 20:00:00,2023-05-10 20:00:00
3565e902-bef9-4bc4-a58e-de4c4a419c1d,109,2023-05-11,7,1263.5,36,151.62,126.35,cancelled,2023-07-09,2023-05-10 17:00:00,2023-05-10 17:00:00
03fcc855-e677-4260-b3c6-e55fef51082e,1779,2023-05-11,6,1881.0,46,225.72,0.0,confirmed,2023-08-26,2023-05-10 14:00:00,2023-05-14 14:00:00
49da466c-f924-4f3d-89f3-9fe66dcaf2c9,1264,2023-05-11,8,910.0,30,109.2,0.0,confirmed,2023-05-14,2023-05-10 16:00:00,2023-05-10 16:00:00
3d37f14a-2330-4765-9b1f-3d6b01cc1de9,576,2023-05-11,8,3772.0,41,452.64,0.0,confirmed,2023-09-08,2023-05-10 23:00:00,2023-05-10 23:00:00
8a0e3750-cc5e-4301-a295-92ab35a7c28f,1526,2023-05-11,6,1207.5,55,144.9,0.0,confirmed,2023-08-19,2023-05-10 15:00:00,2023-05-11 15:00:00
1aafb2a3-43b7-42e5-9e48-4e49f64eafa2,1940,2023-05-12,4,1887.0,83,226.44,0.0,confirmed,2023-07-10,2023-05-11 14:00:00,2023-05-11 14:00:00
2cff3975-bf34-4b76-8f3a-bd1c36c2844a,1436,2023-05-12,7,3659.25,75,439.11,0.0,confirmed,2023-06-14,2023-05-11 16:00:00,2023-05-11 16:00:00
4560419d-4175-4ca3-a4ac-8184d73fedd4,244,2023-05-12,6,1323.0,34,158.76,0.0,confirmed,2023-06-09,2023-05-11 20:00:00,2023-05-11 20:00:00
7c22fdb9-4d2e-47e3-a907-6edeb69c96dd,1869,2023-05-12,2,892.5,92,107.1,89.25,cancelled,2023-09-19,2023-05-11 14:00:00,2023-05-11 14:00:00
ee823b9f-cafd-4ee6-99e6-219f59261bde,822,2023-05-12,10,5740.0,68,688.8,0.0,confirmed,2023-09-13,2023-05-11 22:00:00,2023-05-11 22:00:00
3e424c7d-26b4-4686-a315-092035198177,198,2023-05-12,9,5352.75,88,642.33,0.0,confirmed,2023-09-19,2023-05-11 18:00:00,2023-05-11 18:00:00
153d325a-72b0-48fd-99c6-ab4664e0d95b,1671,2023-05-12,2,367.2,55,44.06,0.0,confirmed,2023-06-27,2023-05-11 20:00:00,2023-05-11 20:00:00
38685569-ee0d-402c-95e2-9a8a4d614179,482,2023-05-12,2,418.0,67,50.16,0.0,confirmed,2023-08-28,2023-05-11 15:00:00,2023-05-11 15:00:00
cc2e131c-8726-4338-8273-1f4f9bf7f9eb,970,2023-05-12,1,288.75,86,34.65,0.0,confirmed,2023-05-17,2023-05-11 17:00:00,2023-05-11 17:00:00
c16096a6-cd1e-4857-90f6-0d51b21df1a1,147,2023-05-12,10,5752.5,52,690.3,575.25,cancelled,2023-09-27,2023-05-11 18:00:00,2023-05-11 18:00:00
376c67ff-3ed1-4c04-97a8-8528acf50ca7,169,2023-05-12,1,157.5,45,18.9,0.0,confirmed,2023-06-16,2023-05-11 22:00:00,2023-05-11 22:00:00
05c7e367-920f-4c2a-93f8-8ea7b69f3201,546,2023-05-12,6,1053.0,47,126.36,0.0,confirmed,2023-10-06,2023-05-11 14:00:00,2023-05-15 14:00:00
f989a2b5-8717-4c47-a1e6-f7b9adccb89e,1806,2023-05-13,8,1596.0,32,191.52,159.6,cancelled,2023-07-22,2023-05-12 23:00:00,2023-05-16 23:00:00
c5cee56e-21b7-41a3-86ab-20f279930c92,221,2023-05-13,8,4860.0,79,583.2,486.0,cancelled,2023-09-28,2023-05-12 19:00:00,2023-05-12 19:00:00
19d5b1dc-be72-4c19-8277-874089b22f31,769,2023-05-13,8,1590.0,39,190.8,0.0,confirmed,2023-08-01,2023-05-12 15:00:00,2023-05-12 15:00:00
2b31de91-b69e-4812-bbcf-c1ef2e285346,957,2023-05-13,8,2800.0,96,336.0,0.0,confirmed,2023-05-28,2023-05-12 19:00:00,2023-05-12 19:00:00
b1887972-1dd2-4306-afad-fd56763a152c,19,2023-05-13,1,180.5,56,21.66,0.0,confirmed,2023-09-30,2023-05-12 12:00:00,2023-05-15 12:00:00
9efbcbc9-68fb-4833-a7a2-c8e46ecd4c3d,1629,2023-05-13,1,193.75,64,23.25,19.38,cancelled,2023-09-21,2023-05-12 20:00:00,2023-05-12 20:00:00
4a8e6af4-c8eb-466c-b2a3-daf1d99f73fd,642,2023-05-13,2,682.5,50,81.9,0.0,confirmed,2023-08-31,2023-05-12 21:00:00,2023-05-12 21:00:00
03a08522-ca7e-4de4-920d-57c763a9efa5,79,2023-05-13,3,966.0,67,115.92,0.0,confirmed,2023-06-20,2023-05-12 14:00:00,2023-05-12 14:00:00
beedd03d-54db-4dc0-bce8-37ebf9e628c9,233,2023-05-13,7,770.0,88,92.4,0.0,confirmed,2023-06-25,2023-05-12 21:00:00,2023-05-12 21:00:00
93aaed3d-79b6-4316-8f34-8dfe107e5794,1751,2023-05-13,8,1892.0,75,227.04,0.0,confirmed,2023-08-09,2023-05-12 19:00:00,2023-05-12 19:00:00
64f68299-8813-4fab-9139-75388cf3695c,1071,2023-05-14,9,3053.25,92,366.39,0.0,confirmed,2023-06-20,2023-05-13 18:00:00,2023-05-13 18:00:00
1a43d3ac-08df-4a68-b166-a67c9155769b,1383,2023-05-14,5,1519.0,97,182.28,0.0,confirmed,2023-08-18,2023-05-13 23:00:00,2023-05-16 23:00:00
