BOOKING_ID,LISTING_ID,BOOKING_DATE,NIGHTS_BOOKED,BOOKING_AMOUNT,CLEANING_FEE,SERVICE_FEE,CANCELLATION_FEE,BOOKING_STATUS,STAY_START_DATE,CREATED_AT,UPDATED_AT
52a2433f-7c89-4a1b-887f-b6a72b1ecb7a,70,2023-12-01 00:00:00,9,2304.0,49,276.48,230.4,cancelled,2024-04-24 00:00:00,2023-11-30 14:00:00,2023-11-30 14:00:00
26ae70eb-e75f-4d7b-8bbb-1a08482d92ed,389,2023-08-25 00:00:00,12,2079.0,131,249.48,207.9,cancelled,2023-12-21 00:00:00,2023-08-24 21:00:00,2023-08-24 21:00:00
e5200e7a-a46c-451a-8862-b75c74c4bb0b,244,2023-09-03 00:00:00,6,990.0,126,118.8,0.0,confirmed,2023-11-12 00:00:00,2023-09-02 23:00:00,2023-09-02 23:00:00
c9c66c33-6b9a-4e6d-a3b0-b488e0977c97,114,2023-10-25 00:00:00,3,495.0,117,59.4,49.5,cancelled,2024-02-02 00:00:00,2023-10-24 09:00:00,2023-10-24 09:00:00
584cb962-5fe1-4430-bb5f-b380de842926,324,2024-04-06 00:00:00,11,962.5,141,115.5,96.25,cancelled,2024-08-25 00:00:00,2024-04-05 01:00:00,2024-04-05 01:00:00
90b48c13-19d6-4e7b-a81e-2a04e27838a7,270,2023-10-24 00:00:00,11,3410.0,87,409.2,0.0,confirmed,2023-11-19 00:00:00,2023-10-23 11:00:00,2023-10-23 11:00:00
120ebb9a-9a1b-4b56-bc6c-283513084835,265,2023-04-24 00:00:00,8,2640.0,112,316.8,264.0,cancelled,2023-08-26 00:00:00,2023-04-23 00:00:00,2023-04-23 00:00:00
68857810-bf5f-4cc0-acc0-820ff43a331d,222,2023-12-29 00:00:00,14,3220.0,57,386.4,0.0,confirmed,2024-02-21 00:00:00,2023-12-28 23:00:00,2023-12-28 23:00:00
5bdd7834-bdab-4bc7-b97a-bd8340cba5ba,385,2023-12-07 00:00:00,2,448.0,105,53.76,0.0,confirmed,2024-05-07 00:00:00,2023-12-06 03:00:00,2023-12-06 03:00:00
6079835b-1270-4639-9c64-ca41127ec8b5,337,2024-05-12 00:00:00,4,1800.0,130,216.0,0.0,confirmed,2024-10-04 00:00:00,2024-05-11 02:00:00,2024-05-11 02:00:00
5fd36d47-89ca-40d4-b8b7-4ba57c8796fb,119,2024-04-13 00:00:00,7,833.0,97,99.96,0.0,confirmed,2024-06-10 00:00:00,2024-04-12 14:00:00,2024-04-12 14:00:00
ac680a77-0111-4e1c-9770-6e2e2e30075e,36,2024-07-18 00:00:00,8,2176.0,85,261.12,0.0,confirmed,2024-08-27 00:00:00,2024-07-17 14:00:00,2024-07-23 14:00:00
1e7f5ed9-1477-4b8c-9bea-91c26e7f078d,308,2023-06-08 00:00:00,14,3465.0,65,415.8,346.5,cancelled,2023-09-26 00:00:00,2023-06-07 10:00:00,2023-06-07 10:00:00
7cb27899-5749-499a-b37b-099d255a4901,110,2023-11-23 00:00:00,6,1140.0,77,136.8,0.0,confirmed,2024-01-05 00:00:00,2023-11-22 22:00:00,2023-11-25 22:00:00
6a11cdb0-dc10-42f5-81f1-68300092bcc2,149,2023-03-02 00:00:00,10,5120.0,101,614.4,0.0,confirmed,2023-08-17 00:00:00,2023-03-01 05:00:00,2023-03-01 05:00:00
70f9f253-d481-4c09-914f-b1b1f669bfd9,320,2023-11-16 00:00:00,13,1638.0,100,196.56,0.0,confirmed,2024-04-07 00:00:00,2023-11-15 02:00:00,2023-11-15 02:00:00
d5d11930-f85d-4432-a9c2-6123cd5738a8,344,2023-08-27 00:00:00,3,399.0,100,47.88,39.9,cancelled,2023-12-28 00:00:00,2023-08-26 03:00:00,2023-08-26 03:00:00
2932f8fe-432e-4767-b8b4-b9630c540404,270,2024-06-19 00:00:00,9,2790.0,108,334.8,0.0,confirmed,2024-10-31 00:00:00,2024-06-18 12:00:00,2024-06-18 12:00:00
0f4201ba-dce5-4f19-8208-38c5ca7cdd13,284,2024-08-19 00:00:00,3,528.0,123,63.36,0.0,confirmed,2025-01-30 00:00:00,2024-08-18 07:00:00,2024-08-18 07:00:00
2f89cf69-1431-4a05-8c71-e34968eae317,416,2024-03-05 00:00:00,11,847.0,97,101.64,84.7,cancelled,2024-05-20 00:00:00,2024-03-04 14:00:00,2024-03-14 14:00:00
48d31a3a-3a47-4668-b46e-d7e9c6971b66,87,2024-02-19 00:00:00,8,3744.0,45,449.28,0.0,confirmed,2024-07-15 00:00:00,2024-02-18 21:00:00,2024-02-18 21:00:00
37c3f650-3e27-4173-9b99-3783f31ead0e,352,2023-11-27 00:00:00,14,3003.0,73,360.36,300.3,cancelled,2024-02-12 00:00:00,2023-11-26 05:00:00,2023-11-26 05:00:00
66cde635-c57f-4e69-81eb-17dc2f203f11,456,2023-02-24 00:00:00,8,3772.0,82,452.64,0.0,confirmed,2023-03-06 00:00:00,2023-02-23 18:00:00,2023-02-23 18:00:00
d2fd91cc-9921-474b-ab4f-d5db0bbe007b,149,2023-12-08 00:00:00,7,3584.0,96,430.08,0.0,confirmed,2024-02-21 00:00:00,2023-12-07 11:00:00,2023-12-07 11:00:00
fdad7b8b-d126-4f94-b9ba-4e8a7254267a,328,2023-11-30 00:00:00,14,3724.0,87,446.88,372.4,cancelled,2024-04-24 00:00:00,2023-11-29 18:00:00,2023-11-29 18:00:00
8991717d-9933-440f-bd11-d2f20ee5e346,242,2024-04-17 00:00:00,4,704.0,69,84.48,0.0,confirmed,2024-04-25 00:00:00,2024-04-16 21:00:00,2024-04-16 21:00:00
53372e53-291a-4506-9f63-59d92121cf81,107,2023-12-09 00:00:00,8,792.0,40,95.04,79.2,cancelled,2024-06-01 00:00:00,2023-12-08 14:00:00,2023-12-08 14:00:00
cdb39551-2a6b-4cf5-a506-863c513e66e8,96,2024-06-04 00:00:00,7,784.0,99,94.08,78.4,cancelled,2024-10-24 00:00:00,2024-06-03 13:00:00,2024-06-03 13:00:00
19655192-48d1-472b-9a7c-3c41dcdcec97,72,2023-11-02 00:00:00,1,270.0,122,32.4,0.0,confirmed,2024-04-19 00:00:00,2023-11-01 18:00:00,2023-11-03 18:00:00
ec5a5f2e-f36f-45a8-9df2-9d851ff4db35,290,2023-05-08 00:00:00,3,420.0,132,50.4,42.0,cancelled,2023-10-26 00:00:00,2023-05-07 13:00:00,2023-05-07 13:00:00
3a70cfeb-7ff2-44c1-98f2-d0f2530bd929,306,2024-01-18 00:00:00,9,1134.0,137,136.08,113.4,cancelled,2024-06-04 00:00:00,2024-01-17 00:00:00,2024-01-17 00:00:00
8f30d579-6e27-4773-a893-a44ca0347061,277,2023-08-23 00:00:00,10,2380.0,88,285.6,238.0,cancelled,2024-02-18 00:00:00,2023-08-22 12:00:00,2023-08-30 12:00:00
8cea58d7-20bb-45c8-ba78-32fd70165337,51,2023-06-19 00:00:00,10,2310.0,127,277.2,0.0,confirmed,2023-07-17 00:00:00,2023-06-18 07:00:00,2023-06-18 07:00:00
1d236c3a-a71b-4aaf-abca-a0a9cbb8af28,21,2024-02-21 00:00:00,12,3534.0,118,424.08,0.0,confirmed,2024-06-23 00:00:00,2024-02-20 17:00:00,2024-02-20 17:00:00
1c1d82bb-59a9-4aaf-83b0-afc6fbeb2796,462,2023-10-06 00:00:00,9,1890.0,149,226.8,0.0,confirmed,2023-10-12 00:00:00,2023-10-05 03:00:00,2023-10-05 03:00:00
f18c29b6-160a-49c3-87b7-c5cc877c7a9c,382,2024-05-27 00:00:00,10,2530.0,72,303.6,0.0,confirmed,2024-06-26 00:00:00,2024-05-26 02:00:00,2024-05-29 02:00:00
4b94f4be-660d-4359-bffa-b64d259644c1,25,2023-12-24 00:00:00,9,482.58,104,57.91,0.0,confirmed,2024-06-07 00:00:00,2023-12-23 19:00:00,2023-12-23 19:00:00
a0dd5296-8e02-4a56-bb83-ff1ec79b0ab0,220,2023-11-06 00:00:00,12,1188.0,103,142.56,0.0,confirmed,2024-04-21 00:00:00,2023-11-05 02:00:00,2023-11-05 02:00:00
fe1cb9e0-cbb2-4a38-8519-97bfd00ded51,410,2024-01-28 00:00:00,8,1064.0,51,127.68,0.0,confirmed,2024-04-21 00:00:00,2024-01-27 16:00:00,2024-01-27 16:00:00
d8ae59de-f50e-4970-bddd-1be50e18b1ba,458,2024-08-28 00:00:00,4,1012.0,49,121.44,0.0,confirmed,2025-01-12 00:00:00,2024-08-27 04:00:00,2024-08-27 04:00:00
2b2bd9d7-9eb0-4955-ad02-4e837765cb30,108,2024-09-30 00:00:00,10,453.8,123,54.46,45.38,cancelled,2025-01-18 00:00:00,2024-09-29 01:00:00,2024-09-29 01:00:00
025eea47-1c31-40da-a4e9-36006446fb8e,443,2023-06-25 00:00:00,1,199.5,143,23.94,19.95,cancelled,2023-08-30 00:00:00,2023-06-24 19:00:00,2023-06-24 19:00:00
c58a0321-48b3-4c14-97ef-7b1bb16dc5d4,497,2024-06-25 00:00:00,9,2016.0,105,241.92,201.6,cancelled,2024-09-20 00:00:00,2024-06-24 12:00:00,2024-06-24 12:00:00
fe1ab6b8-82c1-44b3-8fa7-c4080d29f91c,334,2023-07-01 00:00:00,10,902.5,92,108.3,0.0,confirmed,2023-11-24 00:00:00,2023-06-30 04:00:00,2023-06-30 04:00:00
8cc8bb3c-c0fa-4ac3-ad26-ade2901890bd,277,2023-08-05 00:00:00,3,714.0,113,85.68,0.0,confirmed,2023-10-16 00:00:00,2023-08-04 15:00:00,2023-08-04 15:00:00
69ab1257-d618-4d28-90c8-b49b8ceeab84,347,2024-05-20 00:00:00,2,1056.0,75,126.72,0.0,confirmed,2024-07-05 00:00:00,2024-05-19 22:00:00,2024-05-27 22:00:00
87468a47-87c3-4ec1-a039-41b79bacf062,366,2023-12-13 00:00:00,3,483.0,99,57.96,0.0,confirmed,2024-04-24 00:00:00,2023-12-12 21:00:00,2023-12-13 21:00:00
90ec3935-db02-41f4-a4d6-de01be354f2e,406,2023-10-19 00:00:00,14,2800.0,110,336.0,0.0,confirmed,2023-11-25 00:00:00,2023-10-18 04:00:00,2023-10-18 04:00:00
ae8e430c-0b13-4d3f-beeb-81fa6eb7ff9a,231,2023-07-28 00:00:00,8,1220.96,48,146.52,122.1,cancelled,2023-10-07 00:00:00,2023-07-27 04:00:00,2023-07-27 04:00:00
64b1d440-bc87-4d5c-8fa0-3c2d58196e6a,452,2023-05-23 00:00:00,12,693.0,126,83.16,69.3,cancelled,2023-10-30 00:00:00,2023-05-22 09:00:00,2023-05-29 09:00:00
3969efd8-164a-4f24-afd5-a0562fa454aa,221,2023-09-16 00:00:00,5,1200.0,84,144.0,0.0,confirmed,2023-10-06 00:00:00,2023-09-15 15:00:00,2023-09-15 15:00:00
483fa876-9802-4d0d-a47f-012cf0b6af07,414,2024-01-29 00:00:00,8,792.0,106,95.04,0.0,confirmed,2024-05-17 00:00:00,2024-01-28 08:00:00,2024-01-28 08:00:00
51e838a1-8af0-4c7d-9c2c-964efa600186,99,2023-09-11 00:00:00,14,1963.5,122,235.62,196.35,cancelled,2024-02-26 00:00:00,2023-09-10 06:00:00,2023-09-10 06:00:00
de9d736f-e5a4-4df0-bc52-38b3d4084254,86,2023-10-31 00:00:00,9,2592.0,54,311.04,259.2,cancelled,2024-01-31 00:00:00,2023-10-30 13:00:00,2023-10-30 13:00:00
b90ff147-7e95-495d-8f06-66d9d7f3509c,486,2023-05-11 00:00:00,8,704.0,139,84.48,0.0,confirmed,2023-08-10 00:00:00,2023-05-10 11:00:00,2023-05-10 11:00:00
376cb54a-bf66-4fe4-becb-08adf972cfa6,73,2023-01-27 00:00:00,11,2087.25,73,250.47,0.0,confirmed,2023-02-16 00:00:00,2023-01-26 22:00:00,2023-02-02 22:00:00
40a232b0-03f8-4c5a-8a66-284bf2ec1903,144,2024-07-16 00:00:00,10,1400.0,113,168.0,0.0,confirmed,2024-08-25 00:00:00,2024-07-15 07:00:00,2024-07-15 07:00:00
7481b914-c2ae-442d-909a-e2ebadc13c4d,342,2024-05-05 00:00:00,14,1260.0,67,151.2,126.0,cancelled,2024-09-09 00:00:00,2024-05-04 14:00:00,2024-05-04 14:00:00
a7e16bd9-2e78-4bee-aebb-4d3347b017bc,472,2024-05-02 00:00:00,13,9568.0,142,1148.16,0.0,confirmed,2024-10-23 00:00:00,2024-05-01 09:00:00,2024-05-01 09:00:00
c42e6567-1190-44c4-963a-8ccbaf3a060e,156,2023-08-13 00:00:00,4,570.0,50,68.4,0.0,confirmed,2024-01-02 00:00:00,2023-08-12 12:00:00,2023-08-12 12:00:00
bbf03469-809b-4328-97ea-5131c01fb882,236,2023-03-23 00:00:00,6,3276.0,73,393.12,0.0,confirmed,2023-07-28 00:00:00,2023-03-22 20:00:00,2023-03-22 20:00:00
c9597d8e-8c3d-4bb4-bddd-0ae2f64f0ab5,498,2024-07-08 00:00:00,3,420.0,112,50.4,0.0,confirmed,2024-09-05 00:00:00,2024-07-07 16:00:00,2024-07-07 16:00:00
d5d70906-03c4-4673-a2ba-5fd7a69bf51d,287,2023-12-15 00:00:00,2,180.0,141,21.6,0.0,confirmed,2024-05-12 00:00:00,2023-12-14 03:00:00,2023-12-14 03:00:00
4aa75835-79f8-4146-aa02-c6bd7e75021f,85,2023-07-07 00:00:00,14,2156.0,60,258.72,0.0,confirmed,2023-09-07 00:00:00,2023-07-06 21:00:00,2023-07-06 21:00:00
969d4079-60f0-4e23-80e4-000f2b895ef6,442,2024-04-21 00:00:00,3,792.0,86,95.04,79.2,cancelled,2024-08-27 00:00:00,2024-04-20 22:00:00,2024-04-22 22:00:00
d1ee7ca8-3a13-4aa4-a244-2f1e81f3fde0,338,2024-01-21 00:00:00,10,1680.0,49,201.6,0.0,confirmed,2024-05-06 00:00:00,2024-01-20 01:00:00,2024-01-20 01:00:00
d977f4bc-ac85-4805-94ef-8a13978ca710,170,2024-02-14 00:00:00,2,234.0,131,28.08,0.0,confirmed,2024-07-31 00:00:00,2024-02-13 03:00:00,2024-02-13 03:00:00
366813e5-f3dc-464a-8da0-91c1e49ae76b,16,2023-08-17 00:00:00,3,1026.0,150,123.12,0.0,confirmed,2023-08-19 00:00:00,2023-08-16 23:00:00,2023-08-17 23:00:00
23f1fe51-7b2a-48fe-a7c0-e3c643bc87ba,426,2024-08-29 00:00:00,9,1225.08,79,147.01,0.0,confirmed,2025-01-08 00:00:00,2024-08-28 07:00:00,2024-08-28 07:00:00
bd64368b-2772-4d0d-86da-1739b0fc89e5,42,2023-06-26 00:00:00,3,688.5,79,82.62,0.0,confirmed,2023-09-27 00:00:00,2023-06-25 12:00:00,2023-06-25 12:00:00
325044d6-8afc-43ac-ac2c-9cd980e91aa2,28,2024-07-24 00:00:00,11,2464.0,70,295.68,0.0,confirmed,2024-11-15 00:00:00,2024-07-23 00:00:00,2024-07-23 00:00:00
39b769ff-5de5-4ba1-a729-303b211ef380,371,2023-06-17 00:00:00,7,784.0,139,94.08,0.0,confirmed,2023-11-18 00:00:00,2023-06-16 01:00:00,2023-06-16 01:00:00
1e2b999f-09df-44a8-b651-8d44369fbb98,122,2024-06-17 00:00:00,10,3900.0,57,468.0,390.0,cancelled,2024-08-13 00:00:00,2024-06-16 04:00:00,2024-06-16 04:00:00
a87c0eff-c3a7-4c2b-b5ed-a0cebd285982,498,2024-03-18 00:00:00,10,1400.0,143,168.0,0.0,confirmed,2024-08-27 00:00:00,2024-03-17 09:00:00,2024-03-17 09:00:00
d4239742-16c7-433f-ad60-bff43168201f,169,2023-08-04 00:00:00,3,624.0,114,74.88,62.4,cancelled,2024-01-18 00:00:00,2023-08-03 19:00:00,2023-08-03 19:00:00
ce3063c1-2c9a-4e1b-8965-7790a8a8b750,178,2024-03-02 00:00:00,12,2499.0,48,299.88,249.9,cancelled,2024-06-28 00:00:00,2024-03-01 18:00:00,2024-03-01 18:00:00
8dbc32ce-2131-4c26-8805-2aa50173c456,440,2024-02-05 00:00:00,10,2100.0,90,252.0,0.0,confirmed,2024-06-19 00:00:00,2024-02-04 19:00:00,2024-02-04 19:00:00
d7852587-83e9-4e0e-baef-d92cc34ef0ee,264,2023-10-04 00:00:00,7,770.0,145,92.4,0.0,confirmed,2023-12-02 00:00:00,2023-10-03 23:00:00,2023-10-03 23:00:00
9e2e2af9-6b81-4456-be32-e9ed6ed75646,45,2023-10-17 00:00:00,8,704.0,77,84.48,0.0,confirmed,2023-12-01 00:00:00,2023-10-16 01:00:00,2023-10-16 01:00:00
37019529-12a5-46e9-9a01-101214bd0f16,250,2024-01-29 00:00:00,12,3264.0,42,391.68,326.4,cancelled,2024-07-21 00:00:00,2024-01-28 06:00:00,2024-01-28 06:00:00
572875d2-ac2b-493d-998d-e375adeb641b,468,2023-10-08 00:00:00,2,90.76,68,10.89,9.08,cancelled,2024-03-17 00:00:00,2023-10-07 08:00:00,2023-10-17 08:00:00
d6c88a24-7e2c-48d6-a142-341bf9033d41,362,2023-06-25 00:00:00,6,1023.0,81,122.76,102.3,cancelled,2023-12-16 00:00:00,2023-06-24 13:00:00,2023-06-24 13:00:00
85ed09e8-2386-40f1-a11e-357efcda16d2,402,2023-12-04 00:00:00,3,210.36,130,25.24,0.0,confirmed,2024-02-04 00:00:00,2023-12-03 16:00:00,2023-12-03 16:00:00
ea6f88de-54e4-4305-b936-8800e7b20889,102,2024-08-02 00:00:00,3,256.5,141,30.78,0.0,confirmed,2024-09-19 00:00:00,2024-08-01 17:00:00,2024-08-06 17:00:00
175fb8f0-e4d9-4e1d-b47e-96907c9c0c8c,173,2023-11-12 00:00:00,8,2976.0,54,357.12,0.0,confirmed,2024-04-10 00:00:00,2023-11-11 20:00:00,2023-11-11 20:00:00
e16775de-b9ba-4a38-aa8f-2a5851d55bcf,489,2024-01-29 00:00:00,14,1001.0,114,120.12,0.0,confirmed,2024-04-19 00:00:00,2024-01-28 15:00:00,2024-01-28 15:00:00
c227a74c-6060-4fcb-8cb3-1e37fbef0ae1,444,2023-05-09 00:00:00,4,1088.0,122,130.56,108.8,cancelled,2023-09-05 00:00:00,2023-05-08 14:00:00,2023-05-08 14:00:00
8dc72357-c0fa-471e-9708-aea8f6445a3f,463,2024-05-22 00:00:00,10,1760.0,105,211.2,176.0,cancelled,2024-11-03 00:00:00,2024-05-21 09:00:00,2024-05-21 09:00:00
162bd020-4fb4-47de-a1fa-8418734c9426,216,2024-04-24 00:00:00,10,2080.0,57,249.6,208.0,cancelled,2024-09-19 00:00:00,2024-04-23 07:00:00,2024-04-23 07:00:00
7f1008ae-445d-46c1-b014-2d1cbe79ec96,103,2024-01-10 00:00:00,7,1050.0,70,126.0,0.0,confirmed,2024-01-31 00:00:00,2024-01-09 13:00:00,2024-01-09 13:00:00
85a0ca17-cb19-4557-9033-904c60ca188a,271,2024-05-06 00:00:00,5,1120.0,63,134.4,0.0,confirmed,2024-09-30 00:00:00,2024-05-05 20:00:00,2024-05-05 20:00:00
79089808-7072-41bb-a302-eea326513e92,108,2024-04-06 00:00:00,1,45.38,60,5.45,0.0,confirmed,2024-05-24 00:00:00,2024-04-05 18:00:00,2024-04-05 18:00:00
27e9241c-3ba6-41cc-b49e-0aee3effa832,25,2024-02-06 00:00:00,5,268.1,105,32.17,0.0,confirmed,2024-03-27 00:00:00,2024-02-05 20:00:00,2024-02-05 20:00:00
c540297a-de17-4729-a4d2-7f8a0320665f,119,2023-11-27 00:00:00,8,952.0,63,114.24,0.0,confirmed,2023-12-12 00:00:00,2023-11-26 06:00:00,2023-12-03 06:00:00
389c786a-df3f-4b59-b735-e0e22f96fdee,91,2023-04-30 00:00:00,3,456.0,69,54.72,0.0,confirmed,2023-09-21 00:00:00,2023-04-29 14:00:00,2023-04-30 14:00:00
b9375f3c-8b6f-4ed4-ac63-96fd0e1d0ab5,60,2024-02-06 00:00:00,6,792.0,50,95.04,0.0,confirmed,2024-07-15 00:00:00,2024-02-05 12:00:00,2024-02-05 12:00:00
eee2c07f-29fc-4d24-a84d-853afa60d2b8,120,2023-12-20 00:00:00,2,133.0,92,15.96,13.3,cancelled,2023-12-22 00:00:00,2023-12-19 23:00:00,2023-12-19 23:00:00
b1488287-0b70-43cf-a772-446a866b9745,463,2023-12-28 00:00:00,10,1760.0,124,211.2,176.0,cancelled,2024-04-24 00:00:00,2023-12-27 04:00:00,2023-12-27 04:00:00
b79fc175-db6a-4a08-9b1f-8e094eb50c34,374,2023-08-19 00:00:00,13,3328.0,75,399.36,0.0,confirmed,2023-10-13 00:00:00,2023-08-18 12:00:00,2023-08-18 12:00:00
e42911e7-5f2e-4267-9777-04a2d5bb0ba6,172,2023-10-13 00:00:00,8,792.0,56,95.04,0.0,confirmed,2024-02-09 00:00:00,2023-10-12 12:00:00,2023-10-12 12:00:00
48ae984c-2ed7-4e63-b3bb-85a26689d9d9,458,2024-08-28 00:00:00,12,3036.0,109,364.32,0.0,confirmed,2024-09-01 00:00:00,2024-08-27 08:00:00,2024-08-27 08:00:00
7eb35815-8ed4-4202-8410-41f1b6d8c817,350,2024-08-24 00:00:00,5,1120.0,50,134.4,0.0,confirmed,2025-01-16 00:00:00,2024-08-23 08:00:00,2024-08-23 08:00:00
7a6d5fdb-4060-40d8-89b0-83e524c9add5,222,2023-11-03 00:00:00,7,1610.0,105,193.2,0.0,confirmed,2023-11-16 00:00:00,2023-11-02 13:00:00,2023-11-02 13:00:00
483cebfc-8224-469e-9a75-80a8ec5ccda3,421,2023-12-24 00:00:00,3,1845.0,119,221.4,184.5,cancelled,2024-03-08 00:00:00,2023-12-23 14:00:00,2023-12-23 14:00:00
8cc84338-6433-4fe4-8ef7-e3fff70eba32,80,2024-06-04 00:00:00,11,4290.0,95,514.8,0.0,confirmed,2024-06-21 00:00:00,2024-06-03 04:00:00,2024-06-03 04:00:00
4fcffee7-3db0-4ab8-a2d6-76f140030e5e,192,2023-08-10 00:00:00,11,1694.0,62,203.28,0.0,confirmed,2023-11-21 00:00:00,2023-08-09 13:00:00,2023-08-09 13:00:00
a2a97e43-0afd-41bf-98c7-7432085aefd0,84,2023-11-18 00:00:00,6,693.0,139,83.16,0.0,confirmed,2024-04-19 00:00:00,2023-11-17 14:00:00,2023-11-17 14:00:00
5544f1d4-8721-4875-ad13-e115903fbd84,113,2023-02-14 00:00:00,6,966.0,77,115.92,96.6,cancelled,2023-07-21 00:00:00,2023-02-13 23:00:00,2023-02-13 23:00:00
2e2449eb-2353-42fb-9f34-adb392a7882f,282,2023-06-30 00:00:00,12,4416.0,87,529.92,441.6,cancelled,2023-10-26 00:00:00,2023-06-29 07:00:00,2023-06-29 07:00:00
029b2927-3a55-41c2-85fc-ca37a44bb671,496,2023-09-29 00:00:00,5,1800.0,145,216.0,0.0,confirmed,2023-10-08 00:00:00,2023-09-28 07:00:00,2023-09-28 07:00:00
7d12a057-3af2-4883-a342-ae402b11c245,327,2024-05-23 00:00:00,1,558.0,44,66.96,0.0,confirmed,2024-09-23 00:00:00,2024-05-22 20:00:00,2024-05-22 20:00:00
90d62535-fdc6-4a2f-8a91-7aa0ec1f7b7e,482,2024-04-29 00:00:00,13,3432.0,106,411.84,0.0,confirmed,2024-07-31 00:00:00,2024-04-28 10:00:00,2024-04-28 10:00:00
fd5be9e9-8c8f-4a58-b8eb-5142e5a3260d,389,2023-04-07 00:00:00,12,2079.0,115,249.48,0.0,confirmed,2023-09-19 00:00:00,2023-04-06 12:00:00,2023-04-06 12:00:00
d0439489-fadb-415f-bb39-e2c541d3575b,282,2023-05-06 00:00:00,9,3312.0,74,397.44,0.0,confirmed,2023-08-05 00:00:00,2023-05-05 14:00:00,2023-05-05 14:00:00
cfae7492-0185-4fb1-b5b7-3bc78d8dca6b,151,2024-01-13 00:00:00,7,2009.0,120,241.08,0.0,confirmed,2024-05-29 00:00:00,2024-01-12 19:00:00,2024-01-20 19:00:00
c66fa4c1-fa2d-456d-be34-655844b6d448,453,2024-04-27 00:00:00,3,810.0,42,97.2,81.0,cancelled,2024-06-27 00:00:00,2024-04-26 21:00:00,2024-04-26 21:00:00
f76785c5-04d7-4ecc-8778-c86d83918581,212,2023-11-02 00:00:00,1,53.62,122,6.43,0.0,confirmed,2024-04-29 00:00:00,2023-11-01 07:00:00,2023-11-01 07:00:00
ec320bfc-6e30-4bc8-b898-70798e8ce8b3,146,2024-07-31 00:00:00,3,1212.75,136,145.53,0.0,confirmed,2024-08-29 00:00:00,2024-07-30 16:00:00,2024-08-09 16:00:00
1d06fe99-c4dd-430c-a09b-60cc700a2433,55,2023-11-30 00:00:00,10,1550.0,73,186.0,0.0,confirmed,2024-03-11 00:00:00,2023-11-29 01:00:00,2023-11-29 01:00:00
c4eb1b1d-f28c-4252-938c-6c97f9626e04,33,2023-10-12 00:00:00,11,2618.0,84,314.16,0.0,confirmed,2023-11-23 00:00:00,2023-10-11 18:00:00,2023-10-11 18:00:00
e469f20d-fa6f-4ea1-8302-98eda3eac0fe,486,2023-09-21 00:00:00,2,176.0,54,21.12,17.6,cancelled,2024-02-24 00:00:00,2023-09-20 04:00:00,2023-09-20 04:00:00
77fcf43a-6c2f-41eb-8860-35ebdf323e46,204,2023-10-02 00:00:00,3,855.0,66,102.6,0.0,confirmed,2024-02-25 00:00:00,2023-10-01 02:00:00,2023-10-09 02:00:00
3bf13bd0-4c8f-4322-9581-8d904f049688,213,2024-03-23 00:00:00,12,924.0,87,110.88,92.4,cancelled,2024-09-01 00:00:00,2024-03-22 18:00:00,2024-03-22 18:00:00
996286c4-9fcc-480d-a330-04199c4b080f,36,2024-07-05 00:00:00,12,3264.0,139,391.68,0.0,confirmed,2024-12-10 00:00:00,2024-07-04 11:00:00,2024-07-04 11:00:00
47a7ac92-6c71-4898-a09e-97b46813d244,52,2023-10-06 00:00:00,12,1980.0,47,237.6,0.0,confirmed,2024-02-25 00:00:00,2023-10-05 15:00:00,2023-10-05 15:00:00
438f0cfc-264a-4c98-92de-03cc86734cb0,243,2024-05-15 00:00:00,1,88.0,97,10.56,0.0,confirmed,2024-07-01 00:00:00,2024-05-14 05:00:00,2024-05-18 05:00:00
d2686424-76cb-4bdd-9605-98b3ce89fc7a,312,2024-02-24 00:00:00,2,412.5,61,49.5,0.0,confirmed,2024-03-31 00:00:00,2024-02-23 20:00:00,2024-02-28 20:00:00
ff9105a4-a247-4b96-88f8-717d61efe170,500,2023-05-23 00:00:00,3,1207.5,147,144.9,120.75,cancelled,2023-10-05 00:00:00,2023-05-22 09:00:00,2023-05-22 09:00:00
a7616bdb-6ffd-4d87-985e-c172611fd830,130,2024-04-30 00:00:00,10,2400.0,74,288.0,0.0,confirmed,2024-07-22 00:00:00,2024-04-29 08:00:00,2024-04-29 08:00:00
b846bdcb-9b28-4d71-823f-fa3aefe23a3b,78,2024-05-20 00:00:00,10,1045.0,50,125.4,0.0,confirmed,2024-09-13 00:00:00,2024-05-19 07:00:00,2024-05-19 07:00:00
4c0023a0-2551-4206-a223-b32a59c780c0,103,2023-10-05 00:00:00,5,750.0,54,90.0,0.0,confirmed,2023-11-22 00:00:00,2023-10-04 17:00:00,2023-10-04 17:00:00
94355beb-a39b-4007-b5b9-ecb31c9622fc,211,2023-11-03 00:00:00,1,200.0,68,24.0,0.0,confirmed,2024-04-05 00:00:00,2023-11-02 07:00:00,2023-11-02 07:00:00
0f666223-8a34-49af-9128-b7affa94871d,423,2024-03-22 00:00:00,5,1050.0,88,126.0,0.0,confirmed,2024-04-02 00:00:00,2024-03-21 02:00:00,2024-03-21 02:00:00
9a55dbd7-79d4-4f94-8a7d-a5374a1da14f,297,2023-08-12 00:00:00,4,770.0,73,92.4,0.0,confirmed,2023-10-08 00:00:00,2023-08-11 14:00:00,2023-08-11 14:00:00
